25/11/2021,247,57165.41797,59367.96875,57146.68359,57274.67969,57274.67969,34284016248,,0
27/11/2021,249,53736.42969,55329.25781,53668.35547,54815.07813,54815.07813,30560857714,,0
29/11/2021,251,57291.90625,58872.87891,56792.52734,57806.56641,57806.56641,32370840356,,0
01/12/2021,253,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307,,0
03/12/2021,255,56509.16406,57482.16797,52496.58594,53598.24609,53598.24609,39789134215,,0
05/12/2021,257,49201.51953,49768.14844,47857.49609,49368.84766,49368.84766,37198201161,,0
07/12/2021,259,50581.82813,51934.78125,50175.80859,50700.08594,50700.08594,33676814852,,0
09/12/2021,261,50450.08203,50797.16406,47358.35156,47672.12109,47672.12109,29603577251,,0
11/12/2021,263,47264.63281,49458.21094,46942.34766,49362.50781,49362.50781,25775869261,,0
13/12/2021,265,50114.74219,50205,45894.84766,46737.48047,46737.48047,32166727776,,0
15/12/2021,267,48379.75391,49473.95703,46671.96484,48896.72266,48896.72266,36541828520,,0
17/12/2021,269,47653.73047,48004.89453,45618.21484,46202.14453,46202.14453,32902725329,,0
19/12/2021,271,46853.86719,48089.66406,46502.95313,46707.01563,46707.01563,25154053861,,0
21/12/2021,273,46886.07813,49300.91797,46698.77344,48936.61328,48936.61328,27055803928,,0
23/12/2021,275,48626.34375,51332.33984,48065.83594,50784.53906,50784.53906,28223878108,,0
25/12/2021,277,50854.91797,51176.59766,50236.70703,50429.85938,50429.85938,19030650914,,0
27/12/2021,279,50802.60938,51956.32813,50499.46875,50640.41797,50640.41797,24324345758,,0
29/12/2021,281,47623.87109,48119.74219,46201.49609,46444.71094,46444.71094,30049226299,,0
31/12/2021,283,47169.37109,48472.52734,45819.95313,46306.44531,46306.44531,36974172400,,0
02/01/2022,285,47680.92578,47881.40625,46856.9375,47345.21875,47345.21875,27951569547,,0
04/01/2022,287,46458.85156,47406.54688,45752.46484,45897.57422,45897.57422,42494677905,,0
06/01/2022,289,43565.51172,43748.71875,42645.53906,43160.92969,43160.92969,30208048289,,0
08/01/2022,291,41561.46484,42228.94141,40672.27734,41733.94141,41733.94141,28066355845,,0
10/01/2022,293,41910.23047,42199.48438,39796.57031,41821.26172,41821.26172,32104232331,,0
12/01/2022,295,42742.17969,44135.36719,42528.98828,43949.10156,43949.10156,33499938689,,0
14/01/2022,297,42598.87109,43346.6875,41982.61719,43099.69922,43099.69922,23577403399,,0
16/01/2022,299,43172.03906,43436.80859,42691.02344,43113.87891,43113.87891,17902097845,,0
18/01/2022,301,42250.07422,42534.40234,41392.21484,42375.63281,42375.63281,22417209227,,0
20/01/2022,303,41744.02734,43413.02344,40672.82422,40680.41797,40680.41797,20382033940,,0
22/01/2022,305,36471.58984,36688.8125,34349.25,35030.25,35030.25,39714385405,,0
24/01/2022,307,36275.73438,37247.51953,33184.05859,36654.32813,36654.32813,41856658597,,0
26/01/2022,309,36950.51563,38825.41016,36374.90625,36852.12109,36852.12109,31324598034,,0
28/01/2022,311,37128.44531,37952.87891,36211.10938,37784.33203,37784.33203,22238830523,,0
30/01/2022,313,38151.91797,38266.33984,37437.71094,37917.60156,37917.60156,14643548444,,0
01/02/2022,315,38481.76563,39115.13281,38113.66406,38743.27344,38743.27344,20288500328,,0
03/02/2022,317,36944.80469,37154.60156,36375.53906,37154.60156,37154.60156,18591534769,,0
05/02/2022,319,41501.48047,41847.16406,41038.09766,41441.16406,41441.16406,19652846215,,0
07/02/2022,321,42406.78125,44401.86328,41748.15625,43840.28516,43840.28516,28641855926,,0
09/02/2022,323,44096.70313,44727.80078,43232.96875,44338.79688,44338.79688,23245887300,,0
11/02/2022,325,43571.12891,43810.83203,42114.53906,42407.9375,42407.9375,26954925781,,0
13/02/2022,327,42236.56641,42693.05469,41950.94141,42197.51563,42197.51563,14741589015,,0
15/02/2022,329,42586.46484,44667.21875,42491.03516,44575.20313,44575.20313,22721659051,,0
17/02/2022,331,43937.07031,44132.97266,40249.37109,40538.01172,40538.01172,26246662813,,0
19/02/2022,333,40026.02344,40418.87891,39713.05859,40122.15625,40122.15625,13736557863,,0
21/02/2022,335,38423.21094,39394.4375,36950.47656,37075.28125,37075.28125,29280402798,,0
23/02/2022,337,38285.28125,39122.39453,37201.81641,37296.57031,37296.57031,21849073843,,0
25/02/2022,339,38333.74609,39630.32422,38111.34375,39214.21875,39214.21875,26545599159,,0
27/02/2022,341,39098.69922,39778.94141,37268.97656,37709.78516,37709.78516,23450127612,,0
01/03/2022,343,43194.50391,44793.60156,42952.58594,44354.63672,44354.63672,32479047645,,0
03/03/2022,345,43925.19531,44021.57813,41914.75,42451.78906,42451.78906,24967782593,,0
05/03/2022,347,39148.44922,39566.33594,38777.03516,39400.58594,39400.58594,16975917450,,0
07/03/2022,349,38429.30469,39430.22656,37260.20313,38062.03906,38062.03906,28546143503,,0
09/03/2022,351,38742.81641,42465.67188,38706.09375,41982.92578,41982.92578,32284121034,,0
11/03/2022,353,39439.96875,40081.67969,38347.43359,38794.97266,38794.97266,26364890465,,0
13/03/2022,355,38884.72656,39209.35156,37728.14453,37849.66406,37849.66406,17300745310,,0
15/03/2022,357,39664.25,39794.62891,38310.21094,39338.78516,39338.78516,23934000868,,0
17/03/2022,359,41140.84375,41287.53516,40662.87109,40951.37891,40951.37891,22009601093,,0
19/03/2022,361,41794.64844,42316.55469,41602.66797,42190.65234,42190.65234,19664853187,,0
21/03/2022,363,41246.13281,41454.41016,40668.04297,41077.99609,41077.99609,24615543271,,0
23/03/2022,365,42364.37891,42893.50781,41877.50781,42892.95703,42892.95703,25242943069,,0
